Number of clusters	Members in cluster	Percentage of total
3215	2	.00400
3216	2	.00400
3217	2	.00400
3218	2	.00400
3219	2	.00400
3220	2	.00400
3221	2	.00400
3222	2	.00400
3223	2	.00400
3224	2	.00400
3225	2	.00400
3226	2	.00400
3227	2	.00400
3228	2	.00400
3229	2	.00400
3230	2	.00400
3231	2	.00400
3232	2	.00400
3233	2	.00400
3234	2	.00400
3235	2	.00400
3236	2	.00400
3237	2	.00400
3238	2	.00400
3239	2	.00400
3240	2	.00400
3241	2	.00400
3242	2	.00400
3243	2	.00400
3244	2	.00400
3245	2	.00400
3246	2	.00400
3247	2	.00400
3248	2	.00400
3249	2	.00400
3250	2	.00400
3251	2	.00400
3252	2	.00400
3253	2	.00400
3254	2	.00400
3255	2	.00400
3256	2	.00400
3257	2	.00400
3258	2	.00400
3259	2	.00400
3260	2	.00400
3261	2	.00400
3262	2	.00400
3263	2	.00400
3264	2	.00400
3265	2	.00400
3266	2	.00400
3267	2	.00400
3268	2	.00400
3269	2	.00400
3270	2	.00400
3271	2	.00400
3272	2	.00400
3273	2	.00400
3274	2	.00400
3275	2	.00400
3276	2	.00400
3277	2	.00400
3278	2	.00400
3279	2	.00400
3280	2	.00400
3281	2	.00400
3282	2	.00400
3283	2	.00400
3284	2	.00400
3285	2	.00400
3286	2	.00400
3287	2	.00400
3288	2	.00400
3289	2	.00400
3290	2	.00400
3291	2	.00400
3292	2	.00400
3293	2	.00400
3294	2	.00400
3295	2	.00400
3296	2	.00400
3297	2	.00400
3298	2	.00400
3299	2	.00400
3300	2	.00400
3301	2	.00400
3302	2	.00400
3303	2	.00400
3304	2	.00400
3305	2	.00400
3306	2	.00400
3307	2	.00400
3308	2	.00400
3309	2	.00400
3310	2	.00400
3311	2	.00400
3312	2	.00400
3313	2	.00400
3314	2	.00400
3315	2	.00400
3316	2	.00400
3317	2	.00400
3318	2	.00400
3319	2	.00400
3320	2	.00400
3321	2	.00400
3322	2	.00400
3323	2	.00400
3324	2	.00400
3325	2	.00400
3326	2	.00400
3327	2	.00400
3328	2	.00400
3329	2	.00400
3330	2	.00400
3331	2	.00400
3332	2	.00400
3333	2	.00400
3334	2	.00400
3335	2	.00400
3336	2	.00400
3337	2	.00400
3338	2	.00400
3339	2	.00400
3340	2	.00400
3341	2	.00400
3342	2	.00400
3343	2	.00400
3344	2	.00400
3345	2	.00400
3346	2	.00400
3347	2	.00400
3348	2	.00400
3349	2	.00400
3350	2	.00400
3351	2	.00400
3352	2	.00400
3353	2	.00400
3354	2	.00400
3355	2	.00400
3356	2	.00400
3357	2	.00400
3358	2	.00400
3359	2	.00400
3360	2	.00400
3361	2	.00400
3362	2	.00400
3363	2	.00400
3364	2	.00400
3365	2	.00400
3366	2	.00400
3367	2	.00400
3368	2	.00400
3369	2	.00400
3370	2	.00400
3371	2	.00400
3372	2	.00400
3373	2	.00400
3374	2	.00400
3375	2	.00400
3376	2	.00400
3377	2	.00400
3378	2	.00400
3379	2	.00400
3380	2	.00400
3381	2	.00400
3382	2	.00400
3383	2	.00400
3384	2	.00400
3385	2	.00400
3386	2	.00400
3387	2	.00400
3388	2	.00400
3389	2	.00400
3390	2	.00400
3391	2	.00400
3392	2	.00400
3393	2	.00400
3394	2	.00400
3395	2	.00400
3396	2	.00400
3397	2	.00400
3398	2	.00400
3399	2	.00400
3400	1	.00200
3401	1	.00200
3402	1	.00200
3403	1	.00200
3404	1	.00200
3405	1	.00200
3406	1	.00200
3407	1	.00200
3408	1	.00200
3409	1	.00200
3410	1	.00200
3411	1	.00200
3412	1	.00200
3413	1	.00200
3414	1	.00200
3415	1	.00200
3416	1	.00200
3417	1	.00200
3418	1	.00200
3419	1	.00200
3420	1	.00200
3421	1	.00200
3422	1	.00200
3423	1	.00200
3424	1	.00200
3425	1	.00200
3426	1	.00200
3427	1	.00200
3428	1	.00200
3429	1	.00200
3430	1	.00200
3431	1	.00200
3432	1	.00200
3433	1	.00200
3434	1	.00200
3435	1	.00200
3436	1	.00200
3437	1	.00200
3438	1	.00200
3439	1	.00200
3440	1	.00200
3441	1	.00200
3442	1	.00200
3443	1	.00200
3444	1	.00200
3445	1	.00200
3446	1	.00200
3447	1	.00200
3448	1	.00200
3449	1	.00200
3450	1	.00200
3451	1	.00200
3452	1	.00200
3453	1	.00200
3454	1	.00200
3455	1	.00200
3456	1	.00200
3457	1	.00200
3458	1	.00200
3459	1	.00200
3460	1	.00200
3461	1	.00200
3462	1	.00200
3463	1	.00200
3464	1	.00200
3465	1	.00200
3466	1	.00200
3467	1	.00200
3468	1	.00200
3469	1	.00200
3470	1	.00200
3471	1	.00200
3472	1	.00200
3473	1	.00200
3474	1	.00200
3475	1	.00200
3476	1	.00200
3477	1	.00200
3478	1	.00200
3479	1	.00200
3480	1	.00200
3481	1	.00200
3482	1	.00200
3483	1	.00200
3484	1	.00200
3485	1	.00200
3486	1	.00200
3487	1	.00200
3488	1	.00200
3489	1	.00200
3490	1	.00200
3491	1	.00200
3492	1	.00200
3493	1	.00200
3494	1	.00200
3495	1	.00200
3496	1	.00200
3497	1	.00200
3498	1	.00200
3499	1	.00200
3500	1	.00200
3501	1	.00200
3502	1	.00200
3503	1	.00200
3504	1	.00200
3505	1	.00200
3506	1	.00200
3507	1	.00200
3508	1	.00200
3509	1	.00200
3510	1	.00200
3511	1	.00200
3512	1	.00200
3513	1	.00200
3514	1	.00200
3515	1	.00200
3516	1	.00200
3517	1	.00200
3518	1	.00200
3519	1	.00200
3520	1	.00200
3521	1	.00200
3522	1	.00200
3523	1	.00200
3524	1	.00200
3525	1	.00200
3526	1	.00200
3527	1	.00200
3528	1	.00200
3529	1	.00200
3530	1	.00200
3531	1	.00200
3532	1	.00200
3533	1	.00200
3534	1	.00200
3535	1	.00200
3536	1	.00200
3537	1	.00200
3538	1	.00200
3539	1	.00200
3540	1	.00200
3541	1	.00200
3542	1	.00200
3543	1	.00200
3544	1	.00200
3545	1	.00200
3546	1	.00200
3547	1	.00200
3548	1	.00200
3549	1	.00200
3550	1	.00200
3551	1	.00200
3552	1	.00200
3553	1	.00200
3554	1	.00200
3555	1	.00200
3556	1	.00200
3557	1	.00200
3558	1	.00200
3559	1	.00200
3560	1	.00200
3561	1	.00200
3562	1	.00200
3563	1	.00200
3564	1	.00200
3565	1	.00200
3566	1	.00200
3567	1	.00200
3568	1	.00200
3569	1	.00200
3570	1	.00200
3571	1	.00200
3572	1	.00200
3573	1	.00200
3574	1	.00200
3575	1	.00200
3576	1	.00200
3577	1	.00200
3578	1	.00200
3579	1	.00200
3580	1	.00200
3581	1	.00200
3582	1	.00200
3583	1	.00200
3584	1	.00200
3585	1	.00200
3586	1	.00200
3587	1	.00200
3588	1	.00200
3589	1	.00200
3590	1	.00200
3591	1	.00200
3592	1	.00200
3593	1	.00200
3594	1	.00200
3595	1	.00200
3596	1	.00200
3597	1	.00200
3598	1	.00200
3599	1	.00200
3600	1	.00200
3601	1	.00200
3602	1	.00200
3603	1	.00200
3604	1	.00200
3605	1	.00200
3606	1	.00200
3607	1	.00200
3608	1	.00200
3609	1	.00200
3610	1	.00200
3611	1	.00200
3612	1	.00200
3613	1	.00200
3614	1	.00200
3615	1	.00200
3616	1	.00200
3617	1	.00200
3618	1	.00200
3619	1	.00200
3620	1	.00200
3621	1	.00200
3622	1	.00200
3623	1	.00200
3624	1	.00200
3625	1	.00200
3626	1	.00200
3627	1	.00200
3628	1	.00200
3629	1	.00200
3630	1	.00200
3631	1	.00200
3632	1	.00200
3633	1	.00200
3634	1	.00200
3635	1	.00200
3636	1	.00200
3637	1	.00200
3638	1	.00200
3639	1	.00200
3640	1	.00200
3641	1	.00200
3642	1	.00200
3643	1	.00200
3644	1	.00200
3645	1	.00200
3646	1	.00200
3647	1	.00200
3648	1	.00200
3649	1	.00200
3650	1	.00200
3651	1	.00200
3652	1	.00200
3653	1	.00200
3654	1	.00200
3655	1	.00200
3656	1	.00200
3657	1	.00200
3658	1	.00200
3659	1	.00200
3660	1	.00200
3661	1	.00200
3662	1	.00200
3663	1	.00200
3664	1	.00200
3665	1	.00200
3666	1	.00200
3667	1	.00200
3668	1	.00200
3669	1	.00200
3670	1	.00200
3671	1	.00200
3672	1	.00200
3673	1	.00200
3674	1	.00200
3675	1	.00200
3676	1	.00200
3677	1	.00200
3678	1	.00200
3679	1	.00200
3680	1	.00200
3681	1	.00200
3682	1	.00200
3683	1	.00200
3684	1	.00200
3685	1	.00200
3686	1	.00200
3687	1	.00200
3688	1	.00200
3689	1	.00200
3690	1	.00200
3691	1	.00200
3692	1	.00200
3693	1	.00200
3694	1	.00200
3695	1	.00200
3696	1	.00200
3697	1	.00200
3698	1	.00200
3699	1	.00200
3700	1	.00200
3701	1	.00200
3702	1	.00200
3703	1	.00200
3704	1	.00200
3705	1	.00200
3706	1	.00200
3707	1	.00200
3708	1	.00200
3709	1	.00200
3710	1	.00200
3711	1	.00200
3712	1	.00200
3713	1	.00200
3714	1	.00200
3715	1	.00200
3716	1	.00200
3717	1	.00200
3718	1	.00200
3719	1	.00200
3720	1	.00200
3721	1	.00200
3722	1	.00200
3723	1	.00200
3724	1	.00200
3725	1	.00200
3726	1	.00200
3727	1	.00200
3728	1	.00200
3729	1	.00200
3730	1	.00200
3731	1	.00200
3732	1	.00200
3733	1	.00200
3734	1	.00200
3735	1	.00200
3736	1	.00200
3737	1	.00200
3738	1	.00200
3739	1	.00200
3740	1	.00200
3741	1	.00200
3742	1	.00200
3743	1	.00200
3744	1	.00200
3745	1	.00200
3746	1	.00200
3747	1	.00200
3748	1	.00200
3749	1	.00200
3750	1	.00200
3751	1	.00200
3752	1	.00200
3753	1	.00200
3754	1	.00200
3755	1	.00200
3756	1	.00200
3757	1	.00200
3758	1	.00200
3759	1	.00200
3760	1	.00200
3761	1	.00200
3762	1	.00200
3763	1	.00200
3764	1	.00200
3765	1	.00200
3766	1	.00200
3767	1	.00200
3768	1	.00200
3769	1	.00200
3770	1	.00200
3771	1	.00200
3772	1	.00200
3773	1	.00200
3774	1	.00200
3775	1	.00200
3776	1	.00200
3777	1	.00200
3778	1	.00200
3779	1	.00200
3780	1	.00200
3781	1	.00200
3782	1	.00200
3783	1	.00200
3784	1	.00200
3785	1	.00200
3786	1	.00200
3787	1	.00200
3788	1	.00200
3789	1	.00200
3790	1	.00200
3791	1	.00200
3792	1	.00200
3793	1	.00200
3794	1	.00200
3795	1	.00200
3796	1	.00200
3797	1	.00200
3798	1	.00200
3799	1	.00200
3800	1	.00200
3801	1	.00200
3802	1	.00200
3803	1	.00200
3804	1	.00200
3805	1	.00200
3806	1	.00200
3807	1	.00200
3808	1	.00200
3809	1	.00200
3810	1	.00200
3811	1	.00200
3812	1	.00200
3813	1	.00200
3814	1	.00200
3815	1	.00200
3816	1	.00200
3817	1	.00200
3818	1	.00200
3819	1	.00200
3820	1	.00200
3821	1	.00200
3822	1	.00200
3823	1	.00200
3824	1	.00200
3825	1	.00200
3826	1	.00200
3827	1	.00200
3828	1	.00200
3829	1	.00200
3830	1	.00200
3831	1	.00200
3832	1	.00200
3833	1	.00200
3834	1	.00200
3835	1	.00200
3836	1	.00200
3837	1	.00200
3838	1	.00200
3839	1	.00200
3840	1	.00200
3841	1	.00200
3842	1	.00200
3843	1	.00200
3844	1	.00200
3845	1	.00200
3846	1	.00200
3847	1	.00200
3848	1	.00200
3849	1	.00200
3850	1	.00200
3851	1	.00200
3852	1	.00200
3853	1	.00200
3854	1	.00200
3855	1	.00200
3856	1	.00200
3857	1	.00200
3858	1	.00200
3859	1	.00200
3860	1	.00200
3861	1	.00200
3862	1	.00200
3863	1	.00200
3864	1	.00200
3865	1	.00200
3866	1	.00200
3867	1	.00200
